timestamp_ist,hour_of_day,day_of_week,is_peak_hour,corridor_id,corridor_name,route_status,traffic_data_status,weather_api_status,distance_km,reference_duration_min,actual_duration_min,reference_speed_kmh,actual_speed_kmh,delay_ratio,congestion_index,temperature_c,humidity_pct,weather_condition,rain_1h_mm
2026-09-04 10:10:40,10,Friday,1,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,17.55,29.31,32.07,0.914,-0.086,23.36,59,Clouds,0
2026-09-04 11:09:59,11,Friday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,14.05,25.12,26.6,0.944,-0.056,25.03,53,Clouds,0
2026-09-04 11:09:59,11,Friday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,19.38,26.53,27.89,0.951,-0.049,25.03,53,Clouds,0
2026-09-04 11:09:59,11,Friday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,19.02,29.31,29.59,0.991,-0.009,25.03,53,Clouds,0
2026-09-04 12:14:12,12,Friday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,15.5,25.12,24.12,1.042,0.042,26.7,47,Clouds,0
2026-09-04 12:14:12,12,Friday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,20.42,26.53,26.47,1.002,0.002,26.7,47,Clouds,0
2026-09-04 12:14:12,12,Friday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,19.68,29.31,28.6,1.025,0.025,26.7,47,Clouds,0
2026-09-04 13:11:22,13,Friday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,14.97,25.12,24.97,1.006,0.006,26.7,50,Clouds,0
2026-09-04 13:11:22,13,Friday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,19.5,26.53,27.72,0.957,-0.043,26.7,50,Clouds,0
2026-09-04 13:11:22,13,Friday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,18.82,29.31,29.9,0.98,-0.02,26.7,50,Clouds,0
2026-09-04 14:12:10,14,Friday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,14.78,25.12,25.29,0.993,-0.007,28.92,45,Clouds,0
2026-09-04 14:12:10,14,Friday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,18.73,26.53,28.86,0.919,-0.081,28.92,45,Clouds,0
2026-09-04 14:12:10,14,Friday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,18.6,29.31,30.26,0.969,-0.031,28.92,45,Clouds,0
2026-09-04 15:10:56,15,Friday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,14.95,25.12,25.0,1.005,0.005,28.36,47,Clouds,0
2026-09-04 15:10:56,15,Friday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,20.53,26.53,26.33,1.007,0.007,28.36,47,Clouds,0
2026-09-04 15:10:56,15,Friday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,20.0,29.31,28.14,1.042,0.042,28.36,47,Clouds,0
2026-09-04 16:11:00,16,Friday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,18.53,25.12,20.17,1.245,0.245,28.36,41,Clouds,0
2026-09-04 16:11:00,16,Friday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,21.35,26.53,25.32,1.048,0.048,28.36,41,Clouds,0
2026-09-04 16:11:00,16,Friday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,22.27,29.31,25.27,1.16,0.16,28.36,41,Clouds,0
2026-09-04 17:10:03,17,Friday,1,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,17.6,25.12,21.24,1.183,0.183,27.25,43,Clouds,0
2026-09-04 17:10:03,17,Friday,1,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,21.5,26.53,25.14,1.055,0.055,27.25,43,Clouds,0
2026-09-04 17:10:03,17,Friday,1,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,19.85,29.31,28.35,1.034,0.034,27.25,43,Clouds,0
2026-09-04 18:14:33,18,Friday,1,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.09,14.6,15.52,25.03,23.54,1.063,0.063,26.14,47,Clouds,0
2026-09-04 18:14:33,18,Friday,1,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,20.77,26.53,26.03,1.019,0.019,26.14,47,Clouds,0
2026-09-04 18:14:33,18,Friday,1,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,22.1,29.31,25.47,1.151,0.151,26.14,47,Clouds,0
2026-09-04 19:11:06,19,Friday,1,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.09,14.6,19.1,25.03,19.13,1.308,0.308,22.58,58,Rain,0.98
2026-09-04 19:11:06,19,Friday,1,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,20.58,26.53,26.27,1.01,0.01,22.58,58,Rain,0.98
2026-09-04 19:11:06,19,Friday,1,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,20.28,29.31,27.75,1.056,0.056,22.58,58,Rain,0.98
2026-09-04 20:10:58,20,Friday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,17.25,25.12,21.67,1.159,0.159,21.71,66,Rain,0.93
2026-09-04 20:10:58,20,Friday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,21.77,26.53,24.83,1.068,0.068,21.71,66,Rain,0.93
2026-09-04 20:10:58,20,Friday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,18.67,29.31,30.14,0.972,-0.028,21.71,66,Rain,0.93
2026-09-04 21:10:40,21,Friday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,13.05,25.12,28.64,0.877,-0.123,20.59,70,Rain,0.61
2026-09-04 21:10:40,21,Friday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,19.67,26.53,27.48,0.965,-0.035,20.59,70,Rain,0.61
2026-09-04 21:10:40,21,Friday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,16.72,29.31,33.66,0.871,-0.129,20.59,70,Rain,0.61
2026-09-04 22:09:21,22,Friday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,11.55,25.12,32.36,0.776,-0.224,20.03,72,Rain,0.68
2026-09-04 22:09:21,22,Friday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,17.18,26.53,31.47,0.843,-0.157,20.03,72,Rain,0.68
2026-09-04 22:09:21,22,Friday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,8.45,20.85,15.78,24.32,32.13,0.757,-0.243,20.03,72,Rain,0.68
2026-09-05 06:14:05,6,Saturday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,10.58,25.12,35.33,0.711,-0.289,17.81,77,Clear,0
2026-09-05 06:14:05,6,Saturday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,13.7,26.53,39.46,0.672,-0.328,17.81,77,Clear,0
2026-09-05 06:14:05,6,Saturday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,8.45,20.85,15.07,24.32,33.64,0.723,-0.277,17.81,77,Clear,0
2026-09-05 07:08:41,7,Saturday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,10.2,25.12,36.65,0.685,-0.315,17.81,79,Clear,0
2026-09-05 07:08:41,7,Saturday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,14.63,26.53,36.95,0.718,-0.282,17.81,79,Clear,0
2026-09-05 07:08:41,7,Saturday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,8.45,20.85,14.52,24.32,34.92,0.696,-0.304,17.81,79,Clear,0
2026-09-05 08:09:40,8,Saturday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,11.3,25.12,33.08,0.759,-0.241,19.47,73,Clear,0
2026-09-05 08:09:40,8,Saturday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,18.35,26.53,29.46,0.9,-0.1,19.47,73,Clear,0
2026-09-05 08:09:40,8,Saturday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,16.45,29.31,34.21,0.857,-0.143,19.47,73,Clear,0
2026-09-05 09:09:49,9,Saturday,1,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,13.82,25.12,27.05,0.929,-0.071,21.7,66,Clear,0
2026-09-05 09:09:49,9,Saturday,1,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,20.62,26.53,26.22,1.012,0.012,21.7,66,Clear,0
2026-09-05 09:09:49,9,Saturday,1,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,18.75,29.31,30.02,0.977,-0.023,21.7,66,Clear,0
2026-09-05 10:09:45,10,Saturday,1,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,14.58,25.12,25.64,0.98,-0.02,23.92,59,Clear,0
2026-09-05 10:09:45,10,Saturday,1,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,20.82,26.53,25.97,1.022,0.022,23.92,59,Clear,0
2026-09-05 10:09:45,10,Saturday,1,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,22.5,29.31,25.01,1.172,0.172,23.92,59,Clear,0
2026-09-05 11:08:25,11,Saturday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,15.87,25.12,23.55,1.067,0.067,26.7,53,Rain,0.1
2026-09-05 11:08:25,11,Saturday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,20.47,26.53,26.41,1.004,0.004,26.7,53,Rain,0.1
2026-09-05 11:08:25,11,Saturday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,20.88,29.31,26.95,1.087,0.087,26.7,53,Rain,0.1
2026-09-05 12:11:21,12,Saturday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,15.87,25.12,23.55,1.067,0.067,25.03,55,Clear,0
2026-09-05 12:11:21,12,Saturday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,23.33,26.53,23.17,1.145,0.145,25.03,55,Clear,0
2026-09-05 12:11:21,12,Saturday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,22.12,29.31,25.44,1.152,0.152,25.03,55,Clear,0
2026-09-05 13:07:54,13,Saturday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,18.0,25.12,20.77,1.21,0.21,28.06,46,Clear,0
2026-09-05 13:07:54,13,Saturday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,23.65,26.53,22.86,1.16,0.16,28.06,46,Clear,0
2026-09-05 13:07:54,13,Saturday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,22.8,29.31,24.68,1.188,0.188,28.06,46,Clear,0
2026-09-05 14:09:32,14,Saturday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,17.98,25.12,20.79,1.208,0.208,27.2,47,Clear,0
2026-09-05 14:09:32,14,Saturday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,26.78,25.17,20.19,21.48,0.94,-0.06,27.2,47,Clear,0
2026-09-05 14:09:32,14,Saturday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,22.52,29.31,24.99,1.173,0.173,27.2,47,Clear,0
2026-09-05 15:08:14,15,Saturday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,17.08,25.12,21.89,1.148,0.148,25.7,32,Clear,0
2026-09-05 15:08:14,15,Saturday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,26.05,26.53,20.75,1.278,0.278,25.7,32,Clear,0
2026-09-05 15:08:14,15,Saturday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,23.12,29.31,24.34,1.204,0.204,25.7,32,Clear,0
2026-09-05 16:07:41,16,Saturday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,17.4,25.12,21.48,1.169,0.169,26.7,45,Clear,0
2026-09-05 16:07:41,16,Saturday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,25.28,26.53,21.38,1.24,0.24,26.7,45,Clear,0
2026-09-05 16:07:41,16,Saturday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,22.42,29.31,25.1,1.168,0.168,26.7,45,Clear,0
2026-09-05 17:07:19,17,Saturday,1,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,16.95,25.12,22.05,1.139,0.139,27.81,41,Clear,0
2026-09-05 17:07:19,17,Saturday,1,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,24.15,26.53,22.39,1.185,0.185,27.81,41,Clear,0
2026-09-05 17:07:19,17,Saturday,1,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,22.02,29.31,25.56,1.147,0.147,27.81,41,Clear,0
2026-09-05 18:12:37,18,Saturday,1,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,17.75,25.12,21.06,1.193,0.193,24.47,47,Clouds,0
2026-09-05 18:12:37,18,Saturday,1,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,24.1,26.53,22.43,1.183,0.183,24.47,47,Clouds,0
2026-09-05 18:12:37,18,Saturday,1,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,20.97,29.31,26.84,1.092,0.092,24.47,47,Clouds,0
2026-09-05 19:07:24,19,Saturday,1,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,19.05,25.12,19.62,1.28,0.28,21.14,61,Rain,0.2
2026-09-05 19:07:24,19,Saturday,1,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,23.58,26.53,22.93,1.157,0.157,21.14,61,Rain,0.2
2026-09-05 19:07:24,19,Saturday,1,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,20.92,29.31,26.9,1.09,0.09,21.14,61,Rain,0.2
2026-09-05 20:07:49,20,Saturday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,16.4,25.12,22.79,1.102,0.102,19.47,71,Rain,0.4
2026-09-05 20:07:49,20,Saturday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,21.6,26.53,25.03,1.06,0.06,19.47,71,Rain,0.4
2026-09-05 20:07:49,20,Saturday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,19.4,29.31,29.01,1.01,0.01,19.47,71,Rain,0.4
2026-09-05 21:08:44,21,Saturday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.95,13.93,25.0,26.83,0.932,-0.068,18.36,74,Rain,0.11
2026-09-05 21:08:44,21,Saturday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,19.18,26.53,28.19,0.941,-0.059,18.36,74,Rain,0.11
2026-09-05 21:08:44,21,Saturday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,17.25,29.31,32.63,0.898,-0.102,18.36,74,Rain,0.11
2026-09-05 22:09:07,22,Saturday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,11.95,25.12,31.28,0.803,-0.197,17.25,78,Rain,0.2
2026-09-05 22:09:07,22,Saturday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,17.3,26.53,31.25,0.849,-0.151,17.25,78,Rain,0.2
2026-09-05 22:09:07,22,Saturday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,8.45,20.85,15.63,24.32,32.44,0.75,-0.25,17.25,78,Rain,0.2
2026-09-06 06:17:00,6,Sunday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,9.85,25.12,37.95,0.662,-0.338,14.47,86,Clear,0
2026-09-06 06:17:00,6,Sunday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,13.58,26.53,39.81,0.666,-0.334,14.47,86,Clear,0
2026-09-06 06:17:00,6,Sunday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,8.45,20.85,15.02,24.32,33.75,0.72,-0.28,14.47,86,Clear,0
2026-09-06 07:09:27,7,Sunday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,10.0,25.12,37.38,0.672,-0.328,15.03,85,Clear,0
2026-09-06 07:09:27,7,Sunday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,14.73,26.53,36.7,0.723,-0.277,15.03,85,Clear,0
2026-09-06 07:09:27,7,Sunday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,8.45,20.85,14.23,24.32,35.63,0.682,-0.318,15.03,85,Clear,0
2026-09-06 08:09:31,8,Sunday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,11.17,25.12,33.46,0.751,-0.249,16.7,78,Clear,0
2026-09-06 08:09:31,8,Sunday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,18.55,26.53,29.14,0.91,-0.09,16.7,78,Clear,0
2026-09-06 08:09:31,8,Sunday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,8.45,20.85,15.57,24.32,32.56,0.747,-0.253,16.7,78,Clear,0
2026-09-06 09:10:03,9,Sunday,1,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,12.07,25.12,30.97,0.811,-0.189,17.81,75,Clouds,0
2026-09-06 09:10:03,9,Sunday,1,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,17.62,26.53,30.68,0.865,-0.135,17.81,75,Clouds,0
2026-09-06 09:10:03,9,Sunday,1,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,16.52,29.31,34.07,0.86,-0.14,17.81,75,Clouds,0
2026-09-06 10:10:05,10,Sunday,1,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,12.47,25.12,29.98,0.838,-0.162,21.7,66,Clouds,0
2026-09-06 10:10:05,10,Sunday,1,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,18.53,26.53,29.17,0.909,-0.091,21.7,66,Clouds,0
2026-09-06 10:10:05,10,Sunday,1,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,17.2,29.31,32.72,0.896,-0.104,21.7,66,Clouds,0
2026-09-06 11:09:11,11,Sunday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,13.95,25.12,26.8,0.937,-0.063,23.92,58,Clouds,0
2026-09-06 11:09:11,11,Sunday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,18.72,26.53,28.88,0.919,-0.081,23.92,58,Clouds,0
2026-09-06 11:09:11,11,Sunday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,18.02,29.31,31.23,0.939,-0.061,23.92,58,Clouds,0
2026-09-06 12:12:29,12,Sunday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,13.77,25.12,27.15,0.925,-0.075,26.14,49,Clear,0
2026-09-06 12:12:29,12,Sunday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,21.58,26.53,25.05,1.059,0.059,26.14,49,Clear,0
2026-09-06 12:12:29,12,Sunday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,18.18,29.31,30.96,0.947,-0.053,26.14,49,Clear,0
2026-09-06 13:09:19,13,Sunday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,14.15,25.12,26.42,0.951,-0.049,28.36,37,Clear,0
2026-09-06 13:09:19,13,Sunday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,20.77,26.53,26.03,1.019,0.019,28.36,37,Clear,0
2026-09-06 13:09:19,13,Sunday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,18.02,29.31,31.23,0.939,-0.061,28.36,37,Clear,0
2026-09-06 14:10:26,14,Sunday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,13.47,25.12,27.75,0.905,-0.095,30.03,36,Clear,0
2026-09-06 14:10:26,14,Sunday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,19.4,26.53,27.87,0.952,-0.048,30.03,36,Clear,0
2026-09-06 14:10:26,14,Sunday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,17.53,29.31,32.1,0.913,-0.087,30.03,36,Clear,0
2026-09-06 15:09:50,15,Sunday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,14.12,25.12,26.47,0.949,-0.051,30.59,34,Clear,0
2026-09-06 15:09:50,15,Sunday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,21.38,26.53,25.29,1.049,0.049,30.59,34,Clear,0
2026-09-06 15:09:50,15,Sunday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,18.23,29.31,30.87,0.949,-0.051,30.59,34,Clear,0
2026-09-06 16:09:10,16,Sunday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,13.53,25.12,27.63,0.909,-0.091,28.09,32,Clear,0
2026-09-06 16:09:10,16,Sunday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,20.72,26.53,26.09,1.017,0.017,28.09,32,Clear,0
2026-09-06 16:09:10,16,Sunday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,17.8,29.31,31.62,0.927,-0.073,28.09,32,Clear,0
2026-09-06 17:08:24,17,Sunday,1,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,13.87,25.12,26.95,0.932,-0.068,28.92,33,Clear,0
2026-09-06 17:08:24,17,Sunday,1,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,20.37,26.53,26.54,1.0,0.0,28.92,33,Clear,0
2026-09-06 17:08:24,17,Sunday,1,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,17.62,29.31,31.94,0.918,-0.082,28.92,33,Clear,0
2026-09-06 18:12:49,18,Sunday,1,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,14.27,25.12,26.19,0.959,-0.041,23.73,42,Clear,0
2026-09-06 18:12:49,18,Sunday,1,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,20.18,26.53,26.79,0.99,-0.01,23.73,42,Clear,0
2026-09-06 18:12:49,18,Sunday,1,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,17.78,29.31,31.65,0.926,-0.074,23.73,42,Clear,0
2026-09-06 19:08:58,19,Sunday,1,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,14.77,25.12,25.31,0.993,-0.007,22.81,60,Clear,0
2026-09-06 19:08:58,19,Sunday,1,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,20.5,26.53,26.37,1.006,0.006,22.81,60,Clear,0
2026-09-06 19:08:58,19,Sunday,1,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,18.02,29.31,31.23,0.939,-0.061,22.81,60,Clear,0
2026-09-06 20:08:56,20,Sunday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,14.92,25.12,25.05,1.003,0.003,20.59,69,Clear,0
2026-09-06 20:08:56,20,Sunday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,22.38,26.53,24.16,1.098,0.098,20.59,69,Clear,0
2026-09-06 20:08:56,20,Sunday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,18.25,29.31,30.84,0.951,-0.049,20.59,69,Clear,0
2026-09-06 21:09:03,21,Sunday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,13.33,25.12,28.04,0.896,-0.104,19.47,75,Clear,0
2026-09-06 21:09:03,21,Sunday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,19.65,26.53,27.51,0.964,-0.036,19.47,75,Clear,0
2026-09-06 21:09:03,21,Sunday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.2,17.03,29.31,33.05,0.887,-0.113,19.47,75,Clear,0
2026-09-06 22:09:36,22,Sunday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,11.63,25.12,32.14,0.782,-0.218,18.92,73,Clear,0
2026-09-06 22:09:36,22,Sunday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,16.45,26.53,32.86,0.807,-0.193,18.92,73,Clear,0
2026-09-06 22:09:36,22,Sunday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,8.45,20.85,15.45,24.32,32.82,0.741,-0.259,18.92,73,Clear,0
2026-09-07 06:17:16,6,Monday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,10.77,25.12,34.71,0.724,-0.276,15.03,85,Clear,0
2026-09-07 06:17:16,6,Monday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,13.78,26.53,39.23,0.676,-0.324,15.03,85,Clear,0
2026-09-07 06:17:16,6,Monday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,8.45,20.85,14.23,24.32,35.63,0.682,-0.318,15.03,85,Clear,0
2026-09-07 07:10:46,7,Monday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,10.15,25.12,36.83,0.682,-0.318,15.59,83,Clear,0
2026-09-07 07:10:46,7,Monday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,15.03,26.53,35.97,0.737,-0.263,15.59,83,Clear,0
2026-09-07 07:10:46,7,Monday,0,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,8.45,20.85,15.05,24.32,33.69,0.722,-0.278,15.59,83,Clear,0
2026-09-07 08:11:16,8,Monday,0,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,12.23,25.12,30.56,0.822,-0.178,17.25,75,Clear,0
2026-09-07 08:11:16,8,Monday,0,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,20.98,26.53,25.77,1.029,0.029,17.25,75,Clear,0
